-60.7064589635, 79.7326158602, 0.0000000000
-60.7064589635, 79.7326158602, 0.0000000000
-61.9316779703, 79.8985561904, 0.0000000000
-61.9316779703, 79.8985561904, 0.0000000000
-63.1512573742, 79.9338368624, 0.0000000000
-63.1512573742, 79.9338368624, 0.0000000000
-64.3214661196, 79.8661742530, 0.0000000000
-64.3214661196, 79.8661742530, 0.0000000000
-65.0740343860, 79.7763519460, 0.0000000000
-65.0740343860, 79.7763519460, 0.0000000000
-66.2645510510, 79.5672443706, 0.0000000000
-66.2645510510, 79.5672443706, 0.0000000000
-67.0438895347, 79.3889532050, 0.0000000000
-67.0438895347, 79.3889532050, 0.0000000000
-68.1898908275, 79.0711453110, 0.0000000000
-68.1898908275, 79.0711453110, 0.0000000000
-68.9351466031, 78.8305671294, 0.0000000000
-68.9351466031, 78.8305671294, 0.0000000000
-70.0278927280, 78.4315255004, 0.0000000000
-70.0278927280, 78.4315255004, 0.0000000000
-71.4359990314, 77.8390194009, 0.0000000000
-71.4359990314, 77.8390194009, 0.0000000000
-73.1169059925, 77.0200309412, 0.0000000000
-73.1169059925, 77.0200309412, 0.0000000000
-74.3942684138, 76.3181212620, 0.0000000000
-74.3942684138, 76.3181212620, 0.0000000000
-75.6165697235, 75.5827880420, 0.0000000000
-75.6165697235, 75.5827880420, 0.0000000000
-76.4965091975, 75.0149040626, 0.0000000000
-76.4965091975, 75.0149040626, 0.0000000000
-77.0659057429, 74.6301999076, 0.0000000000
-77.0659057429, 74.6301999076, 0.0000000000
-77.8991540241, 74.0426907110, 0.0000000000
-77.8991540241, 74.0426907110, 0.0000000000
-78.4385410797, 73.6467366467, 0.0000000000
-78.4385410797, 73.6467366467, 0.0000000000
-79.7460248658, 72.6353461195, 0.0000000000
-79.7460248658, 72.6353461195, 0.0000000000
-80.9318383255, 71.6538820042, 0.0000000000
-80.9318383255, 71.6538820042, 0.0000000000
-82.0306701759, 70.6886340241, 0.0000000000
-82.0306701759, 70.6886340241, 0.0000000000
-82.9036214396, 69.8826353351, 0.0000000000
-82.9036214396, 69.8826353351, 0.0000000000
-83.7313790593, 69.0855436060, 0.0000000000
-83.7313790593, 69.0855436060, 0.0000000000
-84.1390811548, 68.6809660690, 0.0000000000
-84.1390811548, 68.6809660690, 0.0000000000
-84.9492630462, 67.8530300274, 0.0000000000
-84.9492630462, 67.8530300274, 0.0000000000
-85.7353462756, 67.0185673986, 0.0000000000
-85.7353462756, 67.0185673986, 0.0000000000
-86.1221981098, 66.5963783933, 0.0000000000
-86.1221981098, 66.5963783933, 0.0000000000
-86.8835754894, 65.7427003756, 0.0000000000
-86.8835754894, 65.7427003756, 0.0000000000
-87.9948754183, 64.4408538983, 0.0000000000
-87.9948754183, 64.4408538983, 0.0000000000
-88.8805145715, 63.3539976509, 0.0000000000
-88.8805145715, 63.3539976509, 0.0000000000
-89.9253694774, 62.0126906454, 0.0000000000
-89.9253694774, 62.0126906454, 0.0000000000
-90.9344309295, 60.6534650667, 0.0000000000
-90.9344309295, 60.6534650667, 0.0000000000
-92.4043727308, 58.5531362521, 0.0000000000
-92.4043727308, 58.5531362521, 0.0000000000
-93.1487044125, 57.4312268595, 0.0000000000
-93.1487044125, 57.4312268595, 0.0000000000
-94.6193691457, 55.0880160484, 0.0000000000
-94.6193691457, 55.0880160484, 0.0000000000
-96.3239763239, 52.1356782771, 0.0000000000
-96.3239763239, 52.1356782771, 0.0000000000
-97.7246055690, 49.4861400233, 0.0000000000
-97.7246055690, 49.4861400233, 0.0000000000
-98.8847761565, 47.1072033510, 0.0000000000
-98.8847761565, 47.1072033510, 0.0000000000
-99.8276339714, 45.0252769971, 0.0000000000
-99.8276339714, 45.0252769971, 0.0000000000
-100.5754739606, 43.2599776584, 0.0000000000
-100.5754739606, 43.2599776584, 0.0000000000
-101.9538002602, 39.6673097821, 0.0000000000
-101.9538002602, 39.6673097821, 0.0000000000
-102.7867915408, 37.2090212673, 0.0000000000
-102.7867915408, 37.2090212673, 0.0000000000
-103.6313790988, 34.3907122429, 0.0000000000
-103.6313790988, 34.3907122429, 0.0000000000
-104.2481329127, 32.0256021458, 0.0000000000
-104.2481329127, 32.0256021458, 0.0000000000
-104.7807169965, 29.6543361446, 0.0000000000
-104.7807169965, 29.6543361446, 0.0000000000
-105.4132801522, 26.1045087810, 0.0000000000
-105.4132801522, 26.1045087810, 0.0000000000
-105.8345314775, 22.6236898744, 0.0000000000
-105.8345314775, 22.6236898744, 0.0000000000
-105.9999454765, 20.3218877137, 0.0000000000
-105.9999454765, 20.3218877137, 0.0000000000
-106.0702527480, 16.8991858190, 0.0000000000
-106.0702527480, 16.8991858190, 0.0000000000
-105.9497417787, 13.9195212868, 0.0000000000
-105.9497417787, 13.9195212868, 0.0000000000
-105.6994719795, 11.3499614646, 0.0000000000
-105.6994719795, 11.3499614646, 0.0000000000
-105.3889137673, 9.2650998034, 0.0000000000
-105.3889137673, 9.2650998034, 0.0000000000
-104.9574081764, 7.1070085114, 0.0000000000
-104.9574081764, 7.1070085114, 0.0000000000
-104.4201473182, 5.0078792481, 0.0000000000
-104.4201473182, 5.0078792481, 0.0000000000
-104.0035620992, 3.6462178801, 0.0000000000
-104.0035620992, 3.6462178801, 0.0000000000
-103.2957169894, 1.6774469283, 0.0000000000
-103.2957169894, 1.6774469283, 0.0000000000
-102.7695145685, 0.4168405344, 0.0000000000
